nohup: ignoring input
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
# 2026-01-09 00:01:27.163782

# field.xml config.pdb
#   401 molecules 10704 atoms 11016 bonds
# Box vectors (nm):
#     x      y      z
#     4.02   0.00   0.00
#    -2.01   3.48   0.00
#     0.00   0.00  13.00
# Langevin integrator 323.0 K
#   barostat (1.0, 1.0, 0.0)
# coordinates and velocities from state-eq.xml
# platform OpenCL
#   DeviceIndex 0
#   DeviceName NVIDIA GeForce RTX 4060
#   OpenCLPlatformIndex 0
#   OpenCLPlatformName NVIDIA CUDA
#   Precision single
#   UseCpuPme false
#   DisablePmeStream false
# PotentielEnergy 28113.71541082603 kJ/mol
#   HarmonicBondForce 8993.811849594116 kJ/mol
1394000	28041.686789866944	64352.811789866944	320.4949560049027	0.8281396700889843	128
1395000	28463.627668084635	65236.221418084635	324.56804398355627	0.8283647820745074	128
1396000	27780.388079091674	64021.614641591674	319.87800743469523	0.8297757407385496	128
1397000	27937.603684776404	65012.259934776404	327.23415547550894	0.8285189237761422	128
1398000	28329.301043507876	64821.707293507876	322.0950090531975	0.8282725518940306	128
1399000	28591.132289534202	65386.6869770342	324.770705417315	0.8276580220022844	128
1400000	27928.201774342742	64477.27989934274	322.59521525955546	0.8287500286870557	128
1401000	27933.84858785401	64644.41890035401	324.0206029755226	0.8272685082042609	128
1402000	28411.641024995537	64793.34805624554	321.1179382176599	0.8283736851406638	128
1403000	28092.537007989944	65046.341695489944	326.16747642861736	0.8280163268723232	128
1404000	28346.29729619407	65342.31292119407	326.54004523657875	0.829255712949415	128
1405000	28148.015472502506	65238.843597502506	327.37689421925876	0.8300277507074724	128
1406000	28275.68917378818	64590.79464253818	320.5300890435213	0.8278512205525647	128
1407000	28459.84916711616	65148.04838586616	323.82314771333535	0.8265809702756058	128
1408000	28058.89357154275	64828.37794654275	324.54059952944397	0.8289710820497229	128
1409000	28422.43617099669	65173.32679599669	324.37648445208913	0.8289726505771818	128
1410000	28281.6034202273	64900.3690452273	323.2103020200618	0.8277297950936896	128
1411000	28213.319281643897	65204.8349066439	326.5003266296223	0.8277382831810798	128
1412000	28031.350097364106	65179.920409864106	327.88654738595187	0.8270788148573155	128
1413000	28263.077564964886	65106.612721214886	325.19419816839684	0.8281599815386749	128
1414000	28327.544500138203	64475.1148126382	319.0513639274138	0.8299666053487538	128
1415000	28238.850111530337	65002.70558028034	324.490916792791	0.8284523817389401	128
1416000	28487.321581174096	65363.032518674096	325.47819310372705	0.8265798298723726	128
1417000	28312.24323748483	65123.76667498483	324.91165130727853	0.8294325287620679	128
1418000	27991.826190746913	64411.39650324691	321.45213305900455	0.8294448272596627	128
1419000	27941.20704063645	64109.83594688645	319.23723459590536	0.8276801642192033	128
1420000	28237.82197051443	64863.07197051443	323.26753542939144	0.8293234130361598	128
1421000	28103.900596638618	63835.37715913862	315.3787719022379	0.8292884005008336	128
1422000	28504.253511845018	65229.45663684502	324.149757404046	0.8293104402373683	128
1423000	27863.880664809258	64113.57597730926	319.95275564639803	0.827650241409483	128
1424000	28019.506039859145	64273.322446109145	319.989129891484	0.8277101253191949	128
1425000	28114.932677530625	64964.198302530625	325.24477733194294	0.8272735070759802	128
1426000	28534.774406651966	65749.16893790197	328.4675354465624	0.82791833797414	128
1427000	28181.869722140487	65366.56503464049	328.2053995362412	0.8270489721514941	128
1428000	28282.722155759577	65201.40965575958	325.8575195913442	0.8287156052266401	128
1429000	28859.072565706912	65921.44365945691	327.1257222993995	0.8287257689913657	128
1430000	28531.9288314539	65567.9053939539	326.892754741062	0.8290383955755299	128
1431000	28245.300368660246	64745.308181160246	322.1621031583514	0.8283503045887295	128
1432000	28262.81542490603	64900.31542490603	323.37565830388405	0.8287781938453037	128
1433000	28268.6761604356	65063.5277229356	324.7644993849781	0.8290159005307984	128
1434000	27939.42167097231	64211.42167097231	320.1496247833089	0.8305605278019997	128
1435000	28139.260703149892	65095.34273439989	326.1875770777976	0.829255395726043	128
1436000	27865.319080431887	64348.63548668189	322.0147788462637	0.8299954339881158	128
1437000	28264.734595600166	65219.547095600166	326.17637174163366	0.829021206948978	128
1438000	27836.79154123459	64585.47122873459	324.3569699281852	0.829925097570507	128
1439000	28904.40437680343	65136.78718930343	319.7999493390794	0.8286679808225375	128
1440000	27548.406710299198	64500.9926477992	326.1567193059	0.8282174062048938	128
1441000	27409.894822446455	63806.672166196455	321.25095417741517	0.8291064845934827	128
1442000	28026.291676749766	64280.365895499766	319.9914054366742	0.8285702776921724	128
1443000	28072.036462376884	64697.688806126884	323.2710866590065	0.8270316247369739	128
1444000	28035.564042412792	64505.44685491279	321.8962091506706	0.82700076205324	128
1445000	28009.6407019553	64703.3828894553	323.87207193492503	0.8275537527885745	128
1446000	27844.12664425961	64472.78289425961	323.2976002082682	0.8274423809460968	128
1447000	28302.84802214254	64842.00427214254	322.50764124768966	0.8279102205161676	128
1448000	28143.76690216997	64401.66533966997	320.0251593569957	0.8278642022452551	128
1449000	28077.76948054618	64577.67182429618	322.1611722535008	0.8280458592452303	128
1450000	27934.831779093598	64532.1520915936	323.0210180337849	0.8286387764107496	128
1451000	27962.627521759016	64588.705646759016	323.27484475636606	0.8287163509497761	128
1452000	27928.979853588564	64541.448603588564	323.1547235526887	0.8296807327739485	128
1453000	27989.10321788845	64527.36103038845	322.49971131748134	0.8287628859502012	128
1454000	27851.553838423977	64260.28821342398	321.3564912051007	0.8289464832708947	128
1455000	27699.479596438992	64336.76865893899	323.37379649418295	0.8287190261612023	128
1456000	27761.564950699045	64886.885263199045	327.68133458334347	0.8297484352084957	128
1457000	27946.69741843478	64387.17398093478	321.63665908715643	0.8285112604285982	128
1458000	28403.352279010054	65370.289779010054	326.2833913214886	0.8267654198855485	128
1459000	28265.403687002836	64785.645874502836	322.34069897782575	0.8276824508644597	128
1460000	27848.948491401912	64855.36646015191	326.6318600372082	0.8272604829683332	128
1461000	28226.158557904477	65257.37730790448	326.85076058891525	0.827171870153234	128
1462000	28050.530400947202	64858.6593071972	324.8816899622741	0.8286972322752265	128
1463000	27714.50204524293	64105.73642024293	321.2020299558256	0.8288327112634413	128
1464000	27324.57125664188	63766.82516289188	321.65234655778596	0.8282336297627552	128
1465000	27857.771396896977	64153.31045939698	320.35738895476703	0.8303494818319708	128
1466000	27899.150242094183	64215.38852334418	320.54008765117527	0.829279424112444	128
1467000	28069.543966359575	63691.571310109575	314.41273401307717	0.8299114589581567	128
1468000	28033.83272039448	65175.22334539448	327.8231769002001	0.8283844449425031	128
1469000	27801.160566965467	64197.63712946547	321.24829937469326	0.8278962261570209	128
1470000	28031.28097616526	65112.77316366526	327.29449190100706	0.8281183906921588	128
1471000	27919.230494758347	64291.40627600835	321.03381200153683	0.8289807455066517	128
1472000	28476.37904601381	65445.16029601381	326.2996649173943	0.8275790030317177	128
1473000	28285.018605379155	65054.690480379155	324.5422544714005	0.8276951963328413	128
1474000	29139.689835370576	66040.74842912058	325.701920569474	0.8286175506675953	128
1475000	28167.413202199386	64351.79210844939	319.37624972025304	0.8279361194237882	128
1476000	28140.995516699448	65255.97207919945	327.5900369520754	0.8275451254067386	128
1477000	28136.908439352293	65085.80297060229	326.124137636131	0.8280593246959365	128
1478000	28070.507041301986	64680.483603801986	323.13272661584995	0.8296426449285177	128
1479000	27617.082302080293	64703.07839583029	327.334244985921	0.8291765034642165	128
1480000	28446.61261360679	64845.12823860679	321.2662968684704	0.8288819673468555	128
1481000	28673.98347061075	65056.80768936075	321.1277989134842	0.8297270219444313	128
1482000	27820.50065972132	64528.91472222132	324.00157114302266	0.8292534432269638	128
1483000	28655.337194539723	65194.51688203972	322.50784811543423	0.8291093424169117	128
1484000	28040.317103267764	64905.512415767764	325.38537844233224	0.8277755349984781	128
1485000	28621.140623776533	65260.00781127653	323.38772558898364	0.8296339229042367	128
1486000	28236.684505333833	64627.04388033383	321.19430689336184	0.828245760362923	128
1487000	27842.260221207922	64880.14693995792	326.909614462244	0.8288152156798851	128
1488000	28046.390210552025	64130.636304302025	318.4924417595568	0.829551747639086	128
1489000	27986.762885682634	64529.790229432634	322.5418089035003	0.828328261890481	128
1490000	28040.50975554163	64524.71678679163	322.0226398205572	0.8304114198416704	128
1491000	28028.139534914866	64753.053597414866	324.14720603519635	0.8304974693815423	128
1492000	27862.519382343686	64276.269382343686	321.4007609024376	0.830330205174673	128
1493000	28259.07571566291	65232.01321566291	326.33634946409717	0.8288581046902869	128
1494000	28195.21313657472	65217.10376157472	326.76842722657847	0.8285717574226084	128
1495000	27745.901824421482	64722.59713692148	326.3695172591424	0.8277136439782107	128
1496000	28343.088416675746	65518.080604175746	328.11975628999136	0.8280665270482397	128
1497000	28704.626639942813	65139.48992119281	321.58711426233316	0.8294876096785779	128
1498000	28532.401512097684	64848.729637097684	320.5408806441961	0.8297731737971074	128
1499000	28513.55867379188	65216.91023629188	323.9568877101966	0.8293436044631839	128
1500000	28422.969666026183	65524.82122852618	327.4741910151191	0.8284726703082893	128
1501000	27679.442444035318	64296.96197528532	323.19930355164246	0.8281393401803533	128
1502000	28360.413494848704	64793.702557348704	321.5732196454899	0.8284083877844036	128
1503000	28142.336904696014	64824.563467196014	323.7704309164288	0.8294807113367654	128
1504000	28582.317772745213	64745.38027274521	319.1881035065712	0.8284382858750583	128
1505000	28328.21337371209	65215.99852996209	325.5847644701354	0.8306127212899937	128
1506000	28385.72955696733	65204.00299446733	324.97122921771324	0.8293380738554387	128
1507000	28286.784339753212	64931.54215225321	323.4397183487843	0.8282891739116592	128
1508000	28474.899494347104	64527.321369347104	318.2115498403951	0.8277618848485245	128
1509000	28196.79704510182	65314.34392010182	327.61272344806275	0.8269586855834917	128
1510000	28579.14767737803	65584.22970862803	326.62006857576796	0.8271154092992797	128
1511000	28326.59581566765	64752.36925316765	321.5068840553994	0.8285723397011366	128
1512000	28243.3023718943	65420.7320593943	328.14127053542614	0.8272212189705838	128
1513000	28113.39515814092	64838.43812689092	324.14834380779143	0.8265233866899829	128
1514000	28279.597751870693	65136.42587687069	325.31152665752256	0.8289305865569625	128
1515000	27816.032421859563	63944.55195310956	318.8832149290399	0.8284533084322914	128
1516000	27881.028929215856	64247.337522965856	320.9820261094808	0.8296199810457678	128
1517000	28651.530945746636	65037.589539496636	321.1563466622341	0.8308701454557856	128
1518000	28353.77873284137	64921.14982659137	322.75667553418833	0.8296415498901308	128
1519000	28535.995604437194	65013.878416937194	321.96682000748206	0.8284916646742576	128
1520000	28634.511967535364	65349.73853003536	324.06170070077616	0.8275672101169756	128
1521000	28116.099831630825	65092.963112880825	326.3709998113118	0.8284111661190032	128
1522000	28548.16152889363	64928.79434139363	321.1084567793674	0.8299787407461506	128
1523000	28039.76113517856	64585.99551017856	322.57011530654825	0.8289669447532934	128
1524000	28363.28551886638	65069.51598761638	323.9822979648207	0.8290475030120354	128
1525000	27735.967594708432	64574.37775095843	325.14896308825195	0.8291053250685801	128
1526000	27783.294785321807	63990.98228532181	319.5819796922228	0.8304908096953245	128
1527000	28663.01360708545	65763.26751333545	327.46008953053126	0.8295917438264221	128
1528000	28801.619536512706	65104.111724012706	320.4187597189879	0.8284177925538473	128
1529000	28643.120100325905	65316.034162825905	323.68823546592165	0.8294884024647534	128
1530000	28411.838342909818	65112.44771790982	323.9326841840825	0.8286782168508651	128
1531000	28034.39335346874	64933.36991596874	325.68354381816516	0.8287260686979068	128
1532000	27881.54663316073	65096.96069566073	328.476534193451	0.8286785990163775	128
1533000	28207.80434945709	64594.60903695709	321.1629319521028	0.8287782977109384	128
1534000	28334.67101755191	64868.24914255191	322.45840672448315	0.8285270912841076	128
1535000	28583.92879198515	64630.22566698515	318.15748840314876	0.8273394946179923	128
1536000	27996.88761779701	64678.41105529701	323.76422488409185	0.8284200514788423	128
1537000	28481.598825459718	65142.01288795972	323.57790600215367	0.8291157045056847	128
1538000	28473.55757939897	65394.90914189897	325.88103355830975	0.8288779611540268	128
1539000	27802.716350223112	64435.37260022311	323.33290563667396	0.8274815225595242	128
1540000	28277.155508695752	64893.49144619575	323.18885673054194	0.8281240570985443	128
1541000	28757.191117181093	65659.2184609311	325.710471102916	0.8266516404750257	128
1542000	28191.49865176156	64585.88146426156	321.2298191895121	0.8267848270922405	128
1543000	27817.967532312206	64385.73315731221	322.7601578078885	0.8258884669076356	128
1544000	28665.075622266217	65418.24359101622	324.39658510126935	0.8288792689863258	128
1545000	28702.823251916445	65474.897470666445	324.5634584152184	0.8285496968795768	128
1546000	28004.130031471315	64649.559718971315	323.4456485574618	0.8289157290242054	128
1547000	28164.60146087181	64979.14442962181	324.93830276837	0.8301675394254339	128
1548000	28758.819867885555	65078.827680385555	320.57335888009277	0.829893933812265	128
1549000	28334.30474448687	65137.74224448687	324.8402819354037	0.8316009744371341	128
1550000	28658.23677159543	65455.51020909543	324.7858757185831	0.8311987633171612	128
1551000	28320.54942066042	65189.48692066042	325.41840832554783	0.8286653916745588	128
1552000	28483.989605973125	65068.114605973125	322.90455149359485	0.8310987187553782	128
1553000	28228.934899000044	64678.44271150004	321.7163721247288	0.8285601374067122	128
1554000	28353.05485178338	64904.97282053338	322.6202807346053	0.8274402645842124	128
1555000	28599.864328497264	65653.24714099726	327.04638851935886	0.8283589886823779	128
1556000	27986.77216875652	64671.85810625652	323.7956687812657	0.8291339105977829	128
1557000	28357.684026467963	65081.59027646796	324.13831072218005	0.8302874164278841	128
1558000	27884.701078752114	64233.240141252114	320.8251858811431	0.8284949018656301	128
1559000	28039.148143058934	64899.952830558934	325.34662521818376	0.8277658782350075	128
1560000	28339.342600564647	64795.47931931465	321.77488121848324	0.828475646561284	128
1561000	28255.521001913643	65591.52881441364	329.54093769515237	0.8292638794390903	128
1562000	28039.44292094023	64876.01323344023	325.13272397030363	0.8277710253807862	128
1563000	28742.889582646952	65280.97552014695	322.49819428735447	0.8271188680885375	128
1564000	28507.43221798929	65382.60409298929	325.4734351456021	0.8268051321492317	128
1565000	28373.68306897144	65251.65181897144	325.4981213631201	0.8293908305064488	128
1566000	28867.644953314797	65496.0824533148	323.29566944265224	0.8293729395591597	128
1567000	28788.65125919867	65519.32313419867	324.1980265444445	0.8281261643333873	128
1568000	28384.024382151023	64961.94625715102	322.8498004972	0.828171600960291	128
1569000	27888.54605822038	64817.91715197038	325.95181680490845	0.8292161829807315	128
1570000	27846.682451079658	65041.54182607966	328.2951111814676	0.828494417859647	128
1571000	28388.305339830113	64820.34440233011	321.56218669911306	0.8276737242408123	128
1572000	28199.62401404319	65319.28807654319	327.6314105009884	0.8275584770868386	128
1573000	28146.35800402111	64851.54159777111	323.97305787223013	0.8284807418208333	128
1574000	28565.24927897565	65324.52271647565	324.4504741487285	0.8279413632329792	128
1575000	27763.402542825614	64086.21504282561	320.5981140535257	0.8280541041324939	128
1576000	27984.853204239684	65083.294610489684	327.4440917582849	0.8285973036108302	128
1577000	28407.153547784663	64977.05979778466	322.7790517285588	0.8289955909638448	128
1578000	28576.50915271562	65769.00915271562	328.27428649518134	0.8287789025864329	128
1579000	28676.097797775932	65360.71498527593	323.7915314263744	0.8278148077591407	128
1580000	28827.288189967163	65172.48350246716	320.7956727495852	0.8269741273728409	128
1581000	29053.606225614378	65467.23513186438	321.39969208575735	0.8286609321617898	128
1582000	27985.420855924545	64965.331012174545	326.39789261810523	0.8270754496666158	128
1583000	28328.21800965612	64930.95629090612	323.06883896073685	0.828271728642191	128
1584000	28377.54583319882	65530.56145819882	327.92578330150434	0.8271885780472774	128
1585000	28505.497537732415	65225.888162732415	324.1072805604953	0.8269224879081382	128
1586000	28055.15042999608	65104.08792999608	327.0071526038064	0.8283275842726897	128
1587000	28510.64352156187	64913.55367781187	321.30508457057635	0.8285673878746473	128
1588000	28286.407253747806	65030.235378747806	324.3141483050602	0.8268860116794565	128
1589000	28247.11486776051	64451.95080526051	319.5568107833007	0.8274380379870793	128
1590000	28519.78039667185	65599.99524042185	327.2832176089283	0.8278686769604015	128
1591000	28207.356477956055	64840.598665456055	323.33807733028806	0.8272655724324488	128
1592000	28355.592496241035	64518.717496241035	319.18865515389007	0.8261394671137234	128
1593000	28111.140605803754	65046.386699553754	326.00367165287935	0.8272546783258578	128
1594000	28036.107694338018	64748.66238183802	324.03811777789576	0.8292795025324119	128
1595000	28191.73599349492	64782.52896224492	322.9634053669236	0.8279320923856318	128
1596000	27867.140191860963	64996.03862936096	327.712916392347	0.8275130899816598	128
1597000	28536.23118397838	65243.32102772838	323.98988311545475	0.8273609490930779	128
1598000	28317.058008252876	65065.194727002876	324.3521774921028	0.8275242220701506	128
1599000	27178.48710800166	63373.24492050166	319.46785765313786	0.8267387421931007	128
1600000	28190.039286650193	64301.13694290019	318.72944323891335	0.8286503139559483	128
1601000	28051.622132144694	64760.204163394694	324.003053695192	0.8304101978955686	128
1602000	28033.612344499736	64346.338906999736	320.50909196744794	0.8276636258415917	128
1603000	28168.221625829465	64597.526313329465	321.5380521289138	0.8290092918936103	128
1604000	28348.70487818314	64963.58769068314	323.1760309303789	0.828064812356894	128
1605000	27488.93423818791	64544.79361318791	327.06824754436786	0.8304314279455414	128
1606000	27935.994677226	64694.814989726	324.44647470566696	0.8287189490801682	128
1607000	28493.75993448519	65085.35368448519	322.9704733481962	0.8293783562510939	128
1608000	28571.49988596764	65539.10144846764	326.28925257425124	0.8298034938198343	128
1609000	27925.596563799307	64805.85437629931	325.51832544617264	0.8304003040953767	128
1610000	28379.558740643726	64805.519678143726	321.5085389973559	0.8294668716363752	128
1611000	28027.420860581973	65010.99117308197	326.43019846421475	0.8276615823612448	128
1612000	27914.16032142419	64503.35563392419	322.9493038823357	0.8265566460995517	128
1613000	27568.73676134064	64120.00238634064	322.6145229157149	0.8286425301747942	128
1614000	27990.365910225606	64749.436222725606	324.44868129494233	0.8288260557592191	128
1615000	27764.94953559083	64036.13703559083	320.14245336816407	0.829204903148307	128
1616000	28045.63868693082	65002.23243693082	326.1920936902206	0.8307110038650853	128
1617000	28345.4518877918	65032.2604815418	323.8108735604912	0.8301310199860615	128
1618000	28235.01502794429	64600.89002794429	320.97819905620634	0.8293556326410787	128
1619000	27961.68423644133	64553.70767394133	322.97426592351326	0.8280222884840525	128
1620000	27649.908321311872	64320.25207131187	323.6655489699344	0.8283657621148234	128
1621000	27484.337459084287	63989.16949033429	322.2046834357743	0.8280353485674102	128
1622000	27925.898271218	64064.242021218	318.96992699197006	0.8286455051223464	128
1623000	28612.849251450156	65277.513313950156	323.6154180198348	0.8277373566485391	128
1624000	27926.595481692348	64138.38063794235	319.61814706956426	0.8271261628079293	128
1625000	28104.623547000287	64727.56885950029	323.24719343450926	0.8298295241598586	128
1626000	28300.83911367727	65210.94067617727	325.78173704091864	0.8304680274329358	128
1627000	28122.285731074342	64804.87948107434	323.773671844427	0.8294037756305229	128
1628000	28312.508676341444	65240.461801341444	325.9393013063622	0.8282089689717069	128
1629000	28205.697367572575	64310.947367572575	318.67782973664436	0.8289512078308293	128
1630000	27719.17131057626	64499.71818557626	324.6382411048786	0.8303851775211389	128
1631000	28124.97359753045	64907.97359753045	324.65989326214304	0.830250688025253	128
1632000	28269.601545627287	64790.97654562729	322.35069758547974	0.828795137654585	128
1633000	28133.32813513308	65236.46876013308	327.48556874107015	0.8309733490921186	128
1634000	27628.756264341937	63754.86954559194	318.8619765072646	0.8298660552947656	128
1635000	27916.767126257066	64364.013220007066	321.6964093873783	0.8300975256768293	128
1636000	27968.356891650008	64939.23189165001	326.31814510257544	0.8310143825468784	128
1637000	28302.486751583638	65152.66253283364	325.2528106960236	0.8291777482492493	128
1638000	28718.18642546027	65303.96767546027	322.9191701475441	0.8276609410972379	128
1639000	27940.25421032554	64666.23467907554	324.15661851757403	0.8286381281517077	128
1640000	28031.41216805874	64041.59966805874	317.8387741646891	0.828932905869565	128
1641000	28104.499708630086	64367.08955238009	320.06656738386613	0.8286422365088868	128
1642000	27791.704642099852	64196.09526709985	321.3181517164413	0.8305389602698215	128
1643000	28187.756955655874	64987.522580655874	324.8078726554218	0.8294259305458671	128
1644000	28469.9082929226	65127.3887616726	323.55201305612565	0.8297102139530976	128
1645000	27681.975698434107	64156.78819843411	321.9397203329441	0.829410005110529	128
1646000	28761.165919791325	65176.599513541325	321.41562090208885	0.8306966219144319	128
1647000	27596.161289532145	64233.387852032145	323.3732448468641	0.8286254958991381	128
1648000	28069.68569089705	64705.73256589705	323.362832503721	0.8306336028334563	128
1649000	28175.846466316143	65050.26443506614	325.46678089981856	0.8300460317691605	128
1650000	28028.130720244197	63927.9861889942	316.8649442571497	0.8287069326219778	128
1651000	28458.98291941476	64728.51026316476	320.1278002362574	0.8279370977298538	128
1652000	27706.00707447616	64462.44457447616	324.42544315163616	0.830712735139065	128
1653000	27967.868337839667	64339.53630658967	321.0293298670713	0.8303885851828733	128
1654000	27610.844379318005	64675.000629318005	327.14147872594384	0.8302886099662596	128
1655000	28400.07353269373	65236.94853269373	325.135413250983	0.8289010525219195	128
1656000	28276.582876673085	64324.153189173085	318.16872821727014	0.8301842190037951	128
1657000	27940.97158385947	64284.65908385947	320.7823642580182	0.8311077721929037	128
1658000	29016.973700337694	64951.860419087694	317.17414257935945	0.8305168911616407	128
1659000	28939.721404622367	65638.40499837237	323.9156865510708	0.8305411912104388	128
1660000	28676.23694287351	65537.38538037351	325.3496592784374	0.8291260248254365	128
1661000	28478.24963904987	65252.28479529987	324.580766349847	0.8294354535314061	128
1662000	28770.455257595167	65384.69744509517	323.1703765453608	0.8269852785070927	128
1663000	28101.542400342703	65114.6791190927	326.6911621239835	0.8289472942985182	128
1664000	28407.118798226642	64967.95473572664	322.69899391141223	0.8302139143876439	128
1665000	28085.821009702515	64517.863978452515	321.5622211770705	0.8311000191638186	128
1666000	28290.07758682489	64867.56977432489	322.84600792188303	0.8300313300581809	128
1667000	28611.902518126823	65434.53533062682	325.00970661820236	0.829971459004499	128
1668000	29015.089964729093	66025.1915272291	326.66437275106233	0.8291624514544877	128
1669000	28428.8579575661	64731.1313950661	320.416828953372	0.8295571845625603	128
1670000	27974.477796261956	64973.844983761956	326.56962732405157	0.8292221869078717	128
1671000	28091.012456803	64611.293706803	322.34104375740003	0.8276912653855936	128
1672000	28106.157958995842	64473.93139649584	320.9949553435161	0.8278489032553141	128
1673000	28133.40397658525	64563.43913283525	321.5444995069528	0.8276923565618993	128
1674000	28834.791172314202	65372.5099223142	322.4949533593563	0.827881015158996	128
1675000	28449.77835362451	65259.21975987451	324.8932745559697	0.8285408488696365	128
1676000	28523.63393779163	65481.39175029163	326.202368121534	0.8294466676494006	128
1677000	27771.203721285623	64639.35997128562	325.4115127340623	0.8324567904511551	128
1678000	27566.780010308838	64059.21751030884	322.0952848768569	0.8283192585616417	128
1679000	28365.194243716658	65078.58877496666	324.0455305387427	0.8274776950919358	128
1680000	28058.276633837377	65138.54225883738	327.2836658223748	0.8280665448333094	128
1681000	27861.71515647997	65021.77765647997	327.9879815367035	0.8291041832327467	128
1682000	28143.838959743327	64475.54989724333	320.67665484054555	0.8289364230567934	128
1683000	28058.34241885977	64599.62366885977	322.52639725653023	0.8293712838976152	128
1684000	28374.526804711262	65288.54633596126	325.8163184322184	0.8283400665013355	128
1685000	27735.05016167491	64191.16734917491	321.77470882869613	0.830121621908563	128
1686000	28300.572973427654	65266.455785927654	326.27408227298315	0.8282774387633121	128
1687000	28305.682488986524	64748.104363986524	321.6538291099554	0.8267871752659189	128
1688000	28413.602527052688	65100.53221455269	323.8119423771715	0.828502916525096	128
1689000	28418.49333674385	65009.68083674385	322.9668876406238	0.8284584563849366	128
1690000	27985.733181921474	64186.260525671474	319.51878159625824	0.82883506269158	128
1691000	28246.838221786136	65261.502284286136	326.7046430053376	0.8295241325623329	128
1692000	27743.93924759439	64659.45096634439	325.8294890119557	0.8285469601560562	128
1693000	28841.468129823857	65558.46812982386	324.07735369344823	0.8272131255755958	128
1694000	28221.050543131132	65146.96460563113	325.9213038125851	0.8299996817208316	128
1695000	28248.359575050767	65040.49238755077	324.74050272660855	0.8298802362341765	128
1696000	28245.08901528304	64628.52651528304	321.1332119528003	0.8291718094429287	128
1697000	28000.36474463978	64620.33349463978	323.2209212309495	0.8298948399973691	128
1698000	28201.970994257426	64963.619431757426	324.4714367468444	0.8310124294322285	128
1699000	28253.108464661404	65063.7373709114	324.90375585502767	0.8301526903495837	128
1700000	28252.563815719855	65215.806003219855	326.2507751737622	0.8308215940387662	128
1701000	28349.205553066975	64880.853990566975	322.44137461351403	0.8294822808987053	128
1702000	28443.75916598749	65486.09510348749	326.94888485575393	0.8287741923230755	128
1703000	28291.67842347757	65008.77998597757	324.07825012034135	0.8265406707028109	128
1704000	27784.196135256614	64792.446135256614	326.64803019924165	0.8270203799572532	128
1705000	28220.20009854273	64584.12197354273	320.9609600774926	0.8279608375449616	128
1706000	28323.510106514615	64802.072606514615	321.9728191720745	0.8311866479477429	128
1707000	28140.81473743223	64797.88504993223	323.54839287059576	0.8284335719138621	128
1708000	27982.228572681663	64318.85357268166	320.72002811098935	0.8278331874533421	128
1709000	28769.934941547283	65446.22400404728	323.718024421139	0.8270516357537219	128
1710000	28451.366744124098	65193.2925253741	324.29735753979304	0.829379638846183	128
1711000	27735.147519172402	64168.3740816724	321.572667998171	0.8283321148170542	128
1712000	28318.161394425028	64857.71608192503	322.5111579993473	0.8279302593638772	128
1713000	27758.74884510663	64564.99884510663	324.8651060647515	0.8276115259911311	128
1714000	28468.543383418524	64318.668383418524	316.4260053811404	0.8290147210449814	128
1715000	27705.595887294447	63950.06463729445	319.9066241393601	0.8281897015123305	128
1716000	28353.40912125894	65013.35443375894	323.5737686472624	0.8267121194860871	128
1717000	28232.321875552298	64617.7789068023	321.1510370567903	0.8290088301349693	128
1718000	28440.815403775603	64644.1396225256	319.5434678137763	0.8273086051691794	128
1719000	28622.155092793226	65261.471499043226	323.39169055408786	0.8278496828662558	128
1720000	28302.903249445022	64959.83293694502	323.54715166412836	0.8274327139807162	128
1721000	28116.59514110582	65365.98576610582	328.7764234671553	0.8279650786985886	128
1722000	28438.901149744866	65262.55739974487	325.01873984304837	0.827390489379073	128
1723000	27668.503280598787	64380.54234309879	324.03356668751536	0.8266679665958572	128
1724000	27930.844026732666	64363.094026732666	321.5640485088142	0.8284583351186027	128
1725000	28569.106294538535	65018.575044538535	321.71602734515454	0.8272891179075981	128
1726000	28456.788465336547	64124.14002783655	314.8127817531083	0.828111085121881	128
1727000	27792.011939416756	64584.539283166756	324.7439850003087	0.8273026271333406	128
1728000	28104.529394719808	64730.56064471981	323.27443102087693	0.8283149966696224	128
1729000	28290.84398488805	64938.31273488805	323.463646051239	0.8285983741563699	128
1730000	27899.02850607515	64589.45038107515	323.84276567111164	0.8285725389001268	128
1731000	28288.075936334557	65450.34156133456	328.0074271046926	0.8280274377465386	128
1732000	28197.262959102984	65260.84108410298	327.1363759882446	0.8282514946607722	128
1733000	28134.123314145487	64476.29518914549	320.7689868105363	0.8284526554848923	128
1734000	28139.234923244047	64077.96148574405	317.20803441151065	0.8277520921416637	128
1735000	28107.175520508434	65081.769270508434	326.3509681180464	0.8270324549741401	128
1736000	28048.23439228005	64798.43751728005	324.37041633158185	0.8280181803058794	128
1737000	28527.08850629581	65719.41663129581	328.2727694650546	0.8273488302002706	128
1738000	28431.023429011053	64958.91405401105	322.4082068184688	0.828599938198321	128
1739000	28467.585273490113	64500.19464849011	318.03667764032286	0.8294790557581535	128
1740000	28120.420150089718	65137.36936883972	326.7248126104327	0.8288783624739242	128
1741000	28193.82662342349	64544.50631092349	320.8440798018134	0.8284410593957857	128
1742000	28180.32682508236	64525.96745008236	320.79960323673197	0.8281776312839618	128
